Sentence#,Word,Pos,Tag
340,fever,NOUN,B-DISEASE
340,",",PUNCT,O
340,muscle,NOUN,O
340,aches,NOUN,O
340,",",PUNCT,O
340,and,CCONJ,O
340,headaches,NOUN,O
340,.,PUNCT,O
341,Bedrest,VERB,O
341,",",PUNCT,O
341,antiviral,ADJ,O
341,medications,NOUN,O
341,",",PUNCT,O
341,and,CCONJ,O
341,adequate,ADJ,O
341,fluid,ADJ,O
341,intake,NOUN,O
341,are,AUX,O
341,effective,ADJ,O
341,in,ADP,O
341,alleviating,VERB,O
341,fever,NOUN,B-DISEASE
341,symptoms,NOUN,O
341,.,PUNCT,O
342,Mumps,NOUN,B-DISEASE
342,is,AUX,O
342,a,DET,O
342,viral,ADJ,B-EVENT
342,infection,NOUN,I-EVENT
342,that,PRON,O
342,primarily,ADV,O
342,affects,VERB,O
342,saliva,NOUN,O
342,-,PUNCT,O
342,producing,VERB,O
342,(,PUNCT,O
342,salivary,ADJ,O
342,),PUNCT,O
342,glands,NOUN,O
342,that,PRON,O
342,are,AUX,O
342,located,VERB,O
342,near,ADP,O
342,your,PRON,O
342,ears,NOUN,O
342,.,PUNCT,O
343,Mumps,NOUN,B-DISEASE
343,can,AUX,O
343,cause,VERB,O
343,swelling,VERB,O
343,in,ADP,O
343,one,NUM,O
343,or,CCONJ,O
343,both,PRON,O
343,of,ADP,O
343,these,DET,O
343,glands,NOUN,O
343,.,PUNCT,O
344,Mumps,NOUN,B-DISEASE
344,is,AUX,O
344,caused,VERB,O
344,by,ADP,O
344,a,DET,O
344,paramyxovirus,NOUN,B-PATHOGEN
344,that,PRON,O
344,is,AUX,O
344,spread,VERB,O
344,through,ADP,O
344,an,DET,O
344,infected,ADJ,I-EVENT
344,person,NOUN,O
344,s,NN,O
344,droplets,NOUN,O
344,of,ADP,O
344,saliva,NOUN,O
344,.,PUNCT,O
345,Mumps,NOUN,B-DISEASE
345,is,AUX,O
345,concentrated,VERB,O
345,around,ADP,O
345,the,DET,O
345,salivary,ADJ,O
345,glands,NOUN,O
345,near,ADP,O
345,the,DET,O
345,ears,NOUN,O
345,",",PUNCT,O
345,causing,VERB,O
345,them,PRON,O
345,to,PART,O
345,swell,VERB,O
345,.,PUNCT,O
346,This,DET,O
346,inflammation,NOUN,O
346,caused,VERB,O
346,by,ADP,O
346,Mumps,NOUN,B-DISEASE
346,on,ADP,O
346,one,NUM,O
346,or,CCONJ,O
346,both,DET,O
346,sides,NOUN,O
346,of,ADP,O
346,the,DET,O
346,face,NOUN,O
346,may,AUX,O
346,cause,VERB,O
346,pain,NOUN,O
346,or,CCONJ,O
346,difficulty,NOUN,O
346,in,ADP,O
346,chewing,VERB,O
346,or,CCONJ,O
346,swallowing,VERB,O
346,.,PUNCT,O
347,Mumps,NOUN,B-DISEASE
347,may,AUX,O
347,also,ADV,O
347,be,AUX,O
347,accompanied,VERB,O
347,by,ADP,O
347,a,DET,O
347,fever,NOUN,B-DISEASE
347,",",PUNCT,O
347,headache,NOUN,O
347,",",PUNCT,O
347,and,CCONJ,O
347,muscle,NOUN,O
347,pains,NOUN,O
347,.,PUNCT,O
348,Since,SCONJ,O
348,vaccinations,NOUN,O
348,took,VERB,O
348,root,NOUN,O
348,",",PUNCT,O
348,mumps,NOUN,B-DISEASE
348,is,AUX,O
348,rare,ADJ,O
348,but,CCONJ,O
348,outbreaks,NOUN,B-EVENT
348,generally,ADV,O
348,affect,VERB,O
348,people,NOUN,O
348,who,PRON,O
348,are,AUX,O
348,not,PART,O
348,vaccinated,VERB,O
348,and,CCONJ,O
348,occur,VERB,O
348,in,ADP,O
348,close,ADJ,O
348,-,PUNCT,O
348,contact,NOUN,O
348,settings,NOUN,O
348,such,ADJ,O
348,as,ADP,O
348,schools,NOUN,O
348,or,CCONJ,O
348,college,NOUN,O
348,campuses,NOUN,O
348,.,PUNCT,O
349,People,NOUN,O
349,at,ADP,O
349,risk,NOUN,O
349,of,ADP,O
349,complications,NOUN,O
349,",",PUNCT,O
349,such,ADJ,O
349,as,ADP,O
349,an,DET,O
349,immuno,PROPN,O
349,-,PUNCT,O
349,suppressed,VERB,O
349,child,NOUN,O
349,",",PUNCT,O
349,or,CCONJ,O
349,a,DET,O
349,pregnant,ADJ,O
349,woman,NOUN,O
349,",",PUNCT,O
349,should,AUX,O
349,see,VERB,O
349,a,DET,O
349,doctor,NOUN,O
349,specializing,VERB,O
349,in,ADP,O
349,infectious,ADJ,O
349,diseases,NOUN,O
349,to,PART,O
349,avoid,VERB,O
349,Mumps,NOUN,B-DISEASE
349,.,PUNCT,O
350,The,DET,O
350,rubeola,NOUN,O
350,virus,NOUN,O
350,that,PRON,O
350,causes,VERB,O
350,measles,NOUN,B-DISEASE
350,",",PUNCT,O
350,spreads,VERB,O
350,much,ADJ,O
350,like,ADP,O
350,the,DET,O
350,way,NOUN,O
350,chickenpox,NOUN,B-DISEASE
350,does,VERB,O
350,.,PUNCT,O
351,The,DET,O
351,child,NOUN,O
351,may,AUX,O
351,complain,VERB,O
351,of,ADP,O
351,symptoms,NOUN,O
351,of,ADP,O
351,measles,NOUN,B-DISEASE
351,such,ADJ,O
351,as,ADP,O
351,dry,ADJ,O
351,cough,NOUN,O
351,",",PUNCT,O
351,high,ADJ,B-DISEASE
351,fever,NOUN,B-DISEASE
351,",",PUNCT,O
351,runny,ADJ,O
351,nose,NOUN,O
351,",",PUNCT,O
351,and,CCONJ,O
351,reddening,VERB,O
351,of,ADP,O
351,the,DET,O
351,eyes,NOUN,O
351,.,PUNCT,O
352,Measles,NOUN,B-DISEASE
352,can,AUX,O
352,also,ADV,O
352,cause,VERB,O
352,complications,NOUN,O
352,ranging,VERB,O
352,from,ADP,O
352,ear,NOUN,O
352,infections,NOUN,O
352,to,ADP,O
352,pneumonia,NOUN,B-DISEASE
352,",",PUNCT,O
352,including,VERB,O
352,pregnancy,NOUN,O
352,problems,NOUN,O
352,for,ADP,O
352,women,NOUN,O
352,.,PUNCT,O
353,The,DET,O
353,measles,NOUN,B-DISEASE
353,infected,VERB,I-EVENT
353,mother,NOUN,O
353,may,AUX,O
353,pass,VERB,O
353,on,ADP,O
353,health,NOUN,O
353,damage,NOUN,O
353,to,ADP,O
353,the,DET,O
353,developing,VERB,O
353,foetus,NOUN,O
353,",",PUNCT,O
353,inadvertently,ADV,O
353,.,PUNCT,O
354,Ask,VERB,O
354,the,DET,O
354,child,NOUN,O
354,'s,PART,O
354,doctor,NOUN,O
354,if,SCONJ,O
354,your,PRON,O
354,baby,NOUN,O
354,'s,PART,O
354,measles,NOUN,B-DISEASE
354,vaccines,NOUN,O
354,are,AUX,O
354,in,ADP,O
354,order,NOUN,O
354,.,PUNCT,O
354,MMR,PROPN,O
354,(,PUNCT,O
354,measles,NOUN,B-DISEASE
354,",",PUNCT,O
354,mumps,NOUN,B-DISEASE
354,",",PUNCT,O
354,and,CCONJ,O
354,rubella,NOUN,B-DISEASE
354,),PUNCT,O
354,vaccine,NOUN,O
354,is,AUX,O
354,a,DET,O
354,way,NOUN,O
354,to,PART,O
354,give,VERB,O
354,people,NOUN,O
354,immunity,NOUN,O
354,against,ADP,O
354,the,DET,O
354,disease,NOUN,O
354,.,PUNCT,O
355,High,ADJ,O
355,Alert,PROPN,O
355,In,ADP,O
355,Kerala,PROPN,B-STATE
355,after,SCONJ,O
355,12,NUM,B-CARDINAL
355,-,PUNCT,O
355,Year,NOUN,O
355,-,PUNCT,O
355,Old,PROPN,O
355,Boy,NOUN,O
355,Dies,VERB,B-EVENT
355,Of,ADP,O
355,Nipah,PROPN,B-DISEASE
355,Virus,PROPN,I-DISEASE
355,Infection,PROPN,B-EVENT
355,.,PUNCT,O
356,Kerala,PROPN,B-STATE
356,had,AUX,O
356,earlier,ADV,O
356,witnessed,VERB,O
356,a,DET,O
356,Nipah,PROPN,B-DISEASE
356,virus,NOUN,B-PATHOGEN
356,outbreak,NOUN,B-EVENT
356,in,ADP,O
356,2018,NUM,O
356,",",PUNCT,O
356,which,PRON,O
356,led,VERB,O
356,to,ADP,O
356,17,NUM,B-CARDINAL
356,deaths,NOUN,B-EVENT
356,.,PUNCT,O
357,Read,VERB,O
357,on,ADP,O
357,to,PART,O
357,know,VERB,O
357,the,DET,O
357,signs,NOUN,O
357,and,CCONJ,O
357,symptoms,NOUN,O
357,of,ADP,O
357,Nipah,PROPN,B-DISEASE
357,Virus,PROPN,B-DISEASE
357,infection,NOUN,I-DISEASE
357,.,PUNCT,O
358,Northern,ADJ,O
358,Kerala,PROPN,B-STATE
358,has,AUX,O
358,been,AUX,O
358,put,VERB,O
358,on,ADP,O
358,high,ADJ,O
358,alert,NOUN,O
358,after,SCONJ,O
358,a,DET,O
358,12,NUM,B-CARDINAL
358,-,PUNCT,O
358,year,NOUN,O
358,-,PUNCT,O
358,old,ADJ,O
358,boy,NOUN,O
358,died,VERB,B-EVENT
358,of,ADP,O
358,Nipah,PROPN,B-DISEASE
358,virus,NOUN,B-DISEASE
358,infection,NOUN,I-DISEASE
358,in,ADP,O
358,the,DET,O
358,early,ADJ,O
358,hours,NOUN,O
358,of,ADP,O
358,Sunday,PROPN,O
358,.,PUNCT,O
359,The,DET,O
359,Nipah,PROPN,B-DISEASE
359,infected,VERB,I-EVENT
359,boy,NOUN,O
359,breathed,VERB,B-EVENT
359,his,PRON,O
359,last,ADJ,I-EVENT
359,at,ADP,O
359,a,DET,O
359,private,ADJ,O
359,hospital,NOUN,O
359,in,ADP,O
359,Kozhikode,PROPN,B-GPE
359,.,PUNCT,O
360,According,VERB,O
360,to,ADP,O
360,news,NOUN,O
360,agency,NOUN,O
360,report,NOUN,O
360,",",PUNCT,O
360,the,DET,O
360,boy,NOUN,O
360,had,AUX,O
360,recently,ADV,O
360,recovered,VERB,O
360,from,ADP,O
360,Covid-19,PROPN,B-DISEASE
360,and,CCONJ,O
360,was,AUX,O
360,admitted,VERB,B-EVENT
360,at,ADP,O
360,the,DET,O
360,Kozhikode,PROPN,B-GPE
360,Medical,PROPN,O
360,College,PROPN,O
360,as,SCONJ,O
360,he,PRON,O
360,had,VERB,O
360,fever,NOUN,B-DISEASE
360,that,PRON,O
360,did,AUX,O
360,not,PART,O
360,subside,VERB,O
360,.,PUNCT,O
361,He,PRON,O
361,was,AUX,O
361,detected,VERB,B-EVENT
361,with,ADP,O
361,Nipah,PROPN,B-DISEASE
361,virus,NOUN,I-DISEASE
361,disease,NOUN,I-DISEASE
361,.,PUNCT,O
362,Later,ADV,O
362,",",PUNCT,O
362,he,PRON,O
362,was,AUX,O
362,shifted,VERB,O
362,to,ADP,O
362,the,DET,O
362,private,ADJ,O
362,hospital,NOUN,O
362,on,ADP,O
362,September,PROPN,B-DATE
362,1,NUM,I-DATE
362,",",PUNCT,O
362,where,SCONJ,O
362,he,PRON,O
362,succumbed,VERB,O
362,to,ADP,O
362,the,DET,O
362,Nipah,PROPN,B-DISEASE
362,disease,NOUN,I-DISEASE
362,on,ADP,O
362,Sunday,PROPN,O
362,.,PUNCT,O
363,Speaking,VERB,O
363,to,ADP,O
363,IANS,PROPN,O
363,",",PUNCT,O
363,State,PROPN,O
363,Health,PROPN,O
363,Minister,PROPN,O
363,Veena,PROPN,B-PERSON
363,George,PROPN,I-PERSON
363,said,VERB,O
363,that,SCONJ,O
363,three,NUM,B-CARDINAL
363,-,PUNCT,O
363,body,NOUN,O
363,fluid,NOUN,O
363,samples,NOUN,O
363,taken,VERB,O
363,from,ADP,O
363,the,DET,O
363,boy,NOUN,O
363,were,AUX,O
363,tested,VERB,B-EVENT
363,positive,ADJ,I-EVENT
363,for,ADP,O
363,Nipah,PROPN,B-DISEASE
363,at,ADP,O
363,the,DET,O
363,National,PROPN,O
363,Virology,PROPN,O
363,Lab,PROPN,O
363,",",PUNCT,O
363,Pune,PROPN,B-GPE
363,.,PUNCT,O
364,But,CCONJ,O
364,no,DET,O
364,one,NOUN,O
364,from,ADP,O
364,his,PRON,O
364,immediate,ADJ,O
364,family,NOUN,O
364,or,CCONJ,O
364,neighbourhood,NOUN,O
364,has,AUX,O
364,shown,VERB,O
364,any,DET,O
364,symptoms,NOUN,O
364,of,ADP,O
364,Nipah,PROPN,B-DISEASE
364,.,PUNCT,O
365,Five,NUM,B-CARDINAL
365,immediate,ADJ,O
365,relatives,NOUN,O
365,of,ADP,O
365,the,DET,O
365,deceased,ADJ,O
365,boy,NOUN,O
365,and,CCONJ,O
365,12,NUM,B-CARDINAL
365,others,NOUN,O
365,who,PRON,O
365,have,AUX,O
365,interacted,VERB,O
365,with,ADP,O
365,him,PRON,O
365,",",PUNCT,O
365,have,AUX,O
365,been,AUX,O
365,reportedly,ADV,O
365,kept,VERB,O
365,under,ADP,O
365,Nipah,PROPN,B-DISEASE
365,observation,NOUN,O
365,.,PUNCT,O
366,The,DET,O
366,health,NOUN,O
366,minister,NOUN,O
366,added,VERB,O
366,that,SCONJ,O
366,the,DET,O
366,government,NOUN,O
366,has,AUX,O
366,put,VERB,O
366,the,DET,O
366,health,NOUN,O
366,system,NOUN,O
366,in,ADP,O
366,place,NOUN,O
366,to,PART,O
366,control,VERB,O
366,Nipah,PROPN,B-DISEASE
366,and,CCONJ,O
366,asked,VERB,O
366,people,NOUN,O
366,not,PART,O
366,to,PART,O
366,panic,VERB,O
366,.,PUNCT,O
367,Arrangements,NOUN,O
367,are,AUX,O
367,being,AUX,O
367,made,VERB,O
367,to,PART,O
367,set,VERB,O
367,up,ADP,O
367,a,DET,O
367,special,ADJ,O
367,Nipah,PROPN,B-DISEASE
367,ward,NOUN,O
367,at,ADP,O
367,Kozhikode,PROPN,B-GPE
367,Medical,PROPN,O
367,College,PROPN,O
367,Hospital,PROPN,O
367,.,PUNCT,O
368,Cases,NOUN,B-EVENT
368,of,ADP,O
368,the,DET,O
368,Nipah,PROPN,B-DISEASE
368,virus,NOUN,B-PATHOGEN
368,have,AUX,O
368,been,AUX,O
368,reported,VERB,O
368,in,ADP,O
368,some,DET,O
368,parts,NOUN,O
368,of,ADP,O
368,India,PROPN,B-NATION
368,and,CCONJ,O
368,there,PRON,O
368,is,VERB,O
368,no,DET,O
368,treatment,NOUN,O
368,for,ADP,O
368,the,DET,O
368,same,ADJ,O
368,.,PUNCT,O
369,However,ADV,O
369,",",PUNCT,O
369,a,DET,O
369,team,NOUN,O
369,has,AUX,O
369,found,VERB,O
369,a,DET,O
369,Covishield,PROPN,O
369,-,PUNCT,O
369,like,ADJ,O
369,vaccine,NOUN,O
369,to,PART,O
369,potentially,ADV,O
369,reduce,VERB,O
369,the,DET,O
369,risk,NOUN,O
369,of,ADP,O
369,the,DET,O
369,Nipah,PROPN,B-DISEASE
369,virus,NOUN,I-DISEASE
369,.,PUNCT,O
370,Amidst,ADP,O
370,combatting,VERB,O
370,the,DET,O
370,ferocious,ADJ,O
370,Covid-19,PROPN,B-DISEASE
370,",",PUNCT,O
370,some,DET,O
370,Indian,ADJ,B-NATION
370,states,NOUN,O
370,are,AUX,O
370,experiencing,VERB,O
370,a,DET,O
370,surge,NOUN,O
370,in,ADP,O
370,the,DET,O
370,cases,NOUN,B-EVENT
370,of,ADP,O
370,the,DET,O
370,Nipah,PROPN,B-DISEASE
370,virus,NOUN,B-PATHOGEN
370,",",PUNCT,O
370,which,PRON,O
370,is,AUX,O
370,a,DET,O
370,zoonotic,ADJ,B-DISEASE
370,illness,NOUN,I-DISEASE
370,transmitted,VERB,O
370,to,ADP,O
370,people,NOUN,O
370,from,ADP,O
370,animals,NOUN,O
370,.,PUNCT,O
371,One,NUM,B-CARDINAL
371,state,NOUN,O
371,that,PRON,O
371,is,AUX,O
371,currently,ADV,O
371,facing,VERB,O
371,a,DET,O
371,Nipah,PROPN,B-DISEASE
371,virus,NOUN,I-DISEASE
371,outrage,NOUN,O
371,is,AUX,O
371,Kerala,PROPN,B-STATE
371,.,PUNCT,O
372,The,DET,O
372,state,NOUN,O
372,is,AUX,O
372,stepping,VERB,O
372,up,ADP,O
372,efforts,NOUN,O
372,to,PART,O
372,prevent,VERB,O
372,an,DET,O
372,outbreak,NOUN,B-EVENT
372,of,ADP,O
372,the,DET,O
372,deadly,ADJ,O
372,Nipah,PROPN,B-DISEASE
372,virus,NOUN,I-DISEASE
372,",",PUNCT,O
372,despite,SCONJ,O
372,the,DET,O
372,fact,NOUN,O
372,that,SCONJ,O
372,the,DET,O
372,state,NOUN,O
372,has,AUX,O
372,the,DET,O
372,largest,ADJ,O
372,number,NOUN,O
372,of,ADP,O
372,coronavirus,NOUN,B-DISEASE
372,infections,NOUN,I-DISEASE
372,in,ADP,O
372,the,DET,O
372,country,NOUN,O
372,.,PUNCT,O
373,It,PRON,O
373,has,AUX,O
373,been,AUX,O
373,on,ADP,O
373,a,DET,O
373,high,ADJ,O
373,alert,NOUN,O
373,after,SCONJ,O
373,a,DET,O
373,12,NUM,B-CARDINAL
373,-,PUNCT,O
373,year,NOUN,O
373,-,PUNCT,O
373,old,ADJ,O
373,boy,NOUN,O
373,died,VERB,B-EVENT
373,of,ADP,O
373,the,DET,O
373,Nipah,PROPN,B-DISEASE
373,virus,NOUN,B-PATHOGEN
373,recently,ADV,O
373,.,PUNCT,O
374,First,ADV,B-CARDINAL
374,discovered,VERB,O
374,in,ADP,O
374,1999,NUM,O
374,",",PUNCT,O
374,the,DET,O
374,Nipah,PROPN,B-DISEASE
374,virus,NOUN,I-DISEASE
374,(,PUNCT,O
374,NiV,PROPN,B-DISEASE
374,),PUNCT,O
374,is,AUX,O
374,a,DET,O
374,zoonotic,ADJ,O
374,virus,NOUN,O
374,",",PUNCT,O
374,meaning,VERB,O
374,that,SCONJ,O
374,it,PRON,O
374,initially,ADV,O
374,spreads,VERB,O
374,between,ADP,O
374,animals,NOUN,O
374,and,CCONJ,O
374,people,NOUN,O
374,.,PUNCT,O
375,Most,ADJ,O
375,human,ADJ,O
375,illnesses,NOUN,O
375,in,ADP,O
375,past,ADJ,O
375,outbreaks,NOUN,B-EVENT
375,of,ADP,O
375,Nipah,PROPN,B-DISEASE
375,in,ADP,O
375,Asia,PROPN,B-GPE
375,were,AUX,O
375,attributed,VERB,O
375,to,ADP,O
375,direct,ADJ,O
375,contact,NOUN,O
375,with,ADP,O
375,sick,ADJ,O
375,pigs,NOUN,O
375,or,CCONJ,O
375,their,PRON,O
375,contaminated,VERB,O
375,tissues,NOUN,O
375,.,PUNCT,O
376,Nipah,PROPN,B-DISEASE
376,can,AUX,O
376,also,ADV,O
376,be,AUX,O
376,spread,VERB,O
376,from,ADP,O
376,person,NOUN,O
376,to,ADP,O
376,person,NOUN,O
376,by,ADP,O
376,contaminated,VERB,O
376,food,NOUN,O
376,or,CCONJ,O
376,direct,ADJ,O
376,contact,NOUN,O
376,.,PUNCT,O
377,Consumption,NOUN,O
377,of,ADP,O
377,fruits,NOUN,O
377,or,CCONJ,O
377,fruit,NOUN,O
377,products,NOUN,O
377,(,PUNCT,O
377,such,ADJ,O
377,as,ADP,O
377,raw,ADJ,O
377,date,NOUN,O
377,palm,NOUN,O
377,juice,NOUN,O
377,),PUNCT,O
377,contaminated,VERB,O
377,with,ADP,O
377,urine,NOUN,O
377,or,CCONJ,O
377,saliva,NOUN,O
377,from,ADP,O
377,infected,ADJ,I-EVENT
377,fruit,NOUN,O
377,bats,NOUN,O
377,was,AUX,O
377,considered,VERB,O
377,to,PART,O
377,be,AUX,O
377,the,DET,O
377,cause,NOUN,O
377,of,ADP,O
377,Nipah,PROPN,B-DISEASE
377,infection,NOUN,I-DISEASE
377,during,ADP,O
377,previous,ADJ,O
377,outbreaks,NOUN,B-EVENT
377,in,ADP,O
377,Bangladesh,PROPN,B-GPE
377,and,CCONJ,O
377,India,PROPN,B-NATION
377,.,PUNCT,O
378,The,DET,O
378,Nipah,PROPN,B-DISEASE
378,virus,NOUN,I-DISEASE
378,can,AUX,O
378,cause,VERB,O
378,a,DET,O
378,variety,NOUN,O
378,of,ADP,O
378,symptoms,NOUN,O
378,",",PUNCT,O
378,including,VERB,O
378,acute,ADJ,B-DISEASE
378,respiratory,ADJ,I-DISEASE
378,disease,NOUN,I-DISEASE
378,and,CCONJ,O
378,deadly,ADJ,O
378,encephalitis,NOUN,B-DISEASE
378,.,PUNCT,O
379,There,PRON,O
379,are,VERB,O
379,no,DET,O
379,vaccines,NOUN,O
379,against,ADP,O
379,NiV,NOUN,B-DISEASE
379,",",PUNCT,O
379,but,CCONJ,O
379,an,DET,O
379,international,ADJ,O
379,team,NOUN,O
379,of,ADP,O
379,researchers,NOUN,O
379,has,AUX,O
379,found,VERB,O
379,that,SCONJ,O
379,a,DET,O
379,Covishield,NOUN,O
379,-,PUNCT,O
379,like,ADJ,O
379,vaccine,NOUN,O
379,may,AUX,O
379,help,VERB,O
379,combat,VERB,O
379,the,DET,O
379,Nipah,PROPN,B-DISEASE
379,virus,NOUN,I-DISEASE
379,.,PUNCT,O
380,The,DET,O
380,efficacy,NOUN,O
380,of,ADP,O
380,NiV,NOUN,B-DISEASE
380,in,ADP,O
380,eight,NUM,B-CARDINAL
380,African,ADJ,O
380,green,ADJ,O
380,monkeys,NOUN,O
380,was,AUX,O
380,evaluated,VERB,O
380,by,ADP,O
380,researchers,NOUN,O
380,from,ADP,O
380,the,DET,O
380,University,PROPN,O
380,of,ADP,O
380,Oxford,PROPN,O
380,and,CCONJ,O
380,the,DET,O
380,US,PROPN,B-NATION
380,National,PROPN,O
380,Institutes,PROPN,O
380,of,ADP,O
380,Health,PROPN,O
380,.,PUNCT,O
381,The,DET,O
381,only,ADJ,O
381,confirmed,VERB,I-EVENT
381,patient,NOUN,O
381,of,ADP,O
381,Nipah,PROPN,B-DISEASE
381,in,ADP,O
381,Kerala,PROPN,B-STATE
381,",",PUNCT,O
381,a,DET,O
381,young,ADJ,O
381,student,NOUN,O
381,",",PUNCT,O
381,said,VERB,O
381,that,SCONJ,O
381,he,PRON,O
381,had,AUX,O
381,eaten,VERB,O
381,guavas,NOUN,O
381,last,ADJ,O
381,month,NOUN,O
381,.,PUNCT,O
382,A,DET,O
382,central,ADJ,O
382,team,NOUN,O
382,of,ADP,O
382,medical,ADJ,O
382,professionals,NOUN,O
382,is,AUX,O
382,looking,VERB,O
382,into,ADP,O
382,whether,SCONJ,O
382,the,DET,O
382,only,ADJ,O
382,confirmed,VERB,I-EVENT
382,patient,NOUN,O
382,of,ADP,O
382,Nipah,PROPN,B-DISEASE
382,in,ADP,O
382,Kerala,PROPN,B-STATE
382,got,VERB,O
382,it,PRON,O
382,after,ADP,O
382,eating,VERB,O
382,guava,NOUN,O
382,",",PUNCT,O
382,though,SCONJ,O
382,the,DET,O
382,office,NOUN,O
382,of,ADP,O
382,the,DET,O
382,state,NOUN,O
382,Health,PROPN,O
382,Minister,PROPN,O
382,has,AUX,O
382,expressed,VERB,O
382,ignorance,NOUN,O
382,about,ADP,O
382,it,PRON,O
382,.,PUNCT,O
383,The,DET,O
383,medical,ADJ,O
383,team,NOUN,O
383,decided,VERB,O
383,to,PART,O
383,investigate,VERB,O
383,the,DET,O
383,cause,NOUN,O
383,of,ADP,O
383,the,DET,O
383,Nipah,PROPN,B-DISEASE
383,virus,NOUN,I-DISEASE
383,after,ADP,O
383,the,DET,O
383,patient,NOUN,O
383,-,PUNCT,O
383,a,DET,O
383,young,ADJ,O
383,student,NOUN,O
383,-,PUNCT,O
383,admitted,VERB,B-EVENT
383,that,SCONJ,O
383,he,PRON,O
383,had,AUX,O
383,eaten,VERB,O
383,guavas,NOUN,O
383,last,ADJ,O
383,month,NOUN,O
383,.,PUNCT,O
384,Fruit,NOUN,O
384,bats,NOUN,O
384,have,AUX,O
384,been,AUX,O
384,identified,VERB,O
384,as,ADP,O
384,carriers,NOUN,O
384,of,ADP,O
384,the,DET,O
384,deadly,ADJ,O
384,Nipah,PROPN,B-DISEASE
384,virus,NOUN,I-DISEASE
384,.,PUNCT,O
385,After,ADP,O
385,12,NUM,B-CARDINAL
385,deaths,NOUN,B-EVENT
385,last,ADJ,O
385,year,NOUN,O
385,of,ADP,O
385,reported,VERB,B-EVENT
385,Nipah,PROPN,B-DISEASE
385,outbreak,NOUN,B-EVENT
385,in,ADP,O
385,Kozhikode,PROPN,B-GPE
385,and,CCONJ,O
385,Malappuram,PROPN,B-GPE
385,districts,NOUN,O
385,",",PUNCT,O
385,experts,NOUN,O
385,had,AUX,O
385,collected,VERB,O
385,samples,NOUN,O
385,from,ADP,O
385,bats,NOUN,O
385,in,ADP,O
385,the,DET,O
385,area,NOUN,O
385,.,PUNCT,O
386,But,CCONJ,O
386,the,DET,O
386,office,NOUN,O
386,of,ADP,O
386,state,NOUN,O
386,Health,PROPN,O
386,Minister,PROPN,O
386,K,PROPN,O
386,Shailaja,PROPN,B-PERSON
386,told,VERB,O
386,IANS,PROPN,O
386,that,SCONJ,O
386,it,PRON,O
386,was,AUX,O
386,not,PART,O
386,aware,ADJ,O
386,of,ADP,O
386,the,DET,O
386,new,ADJ,O
386,investigation,NOUN,O
386,",",PUNCT,O
386,as,SCONJ,O
386,all,DET,O
386,the,DET,O
386,monitoring,NOUN,O
386,of,ADP,O
386,the,DET,O
386,present,ADJ,O
386,Nipah,PROPN,B-DISEASE
386,outbreak,NOUN,B-EVENT
386,was,AUX,O
386,being,AUX,O
386,done,VERB,O
386,from,ADP,O
386,Kochi,PROPN,B-GPE
386,.,PUNCT,O
387,Kuldeep,PROPN,B-PERSON
387,Singh,PROPN,I-PERSON
387,",",PUNCT,O
387,head,NOUN,O
387,of,ADP,O
387,the,DET,O
387,paediatric,ADJ,O
387,department,NOUN,O
387,at,ADP,O
387,Jodhpur,PROPN,B-GPE
387,'s,PART,O
387,All,DET,O
387,India,PROPN,B-NATION
387,Institute,PROPN,O
387,of,ADP,O
387,Medical,PROPN,O
387,Sciences,PROPN,O
387,",",PUNCT,O
387,also,ADV,O
387,suggested,VERB,O
387,that,SCONJ,O
387,it,PRON,O
387,is,AUX,O
387,likely,ADV,O
387,a,DET,O
387,case,NOUN,B-EVENT
387,of,ADP,O
387,Nipah,PROPN,B-DISEASE
387,viral,ADJ,B-EVENT
387,infection,NOUN,I-EVENT
387,.,PUNCT,O
388,Prasad,PROPN,B-GPE
388,also,ADV,O
388,informed,VERB,O
388,that,SCONJ,O
388,three,NUM,B-CARDINAL
388,more,ADJ,O
388,children,NOUN,O
388,with,ADP,O
388,mild,ADJ,O
388,symptoms,NOUN,O
388,of,ADP,O
388,Nipah,PROPN,B-DISEASE
388,have,AUX,O
388,been,AUX,O
388,admitted,VERB,B-EVENT
388,to,ADP,O
388,a,DET,O
388,hospital,NOUN,O
388,as,ADP,O
388,a,DET,O
388,precautionary,ADJ,O
388,measure,NOUN,O
388,.,PUNCT,O
389,One,NUM,B-CARDINAL
389,of,ADP,O
389,them,PRON,O
389,has,VERB,O
389,pneumonia,NOUN,B-DISEASE
389,",",PUNCT,O
389,he,PRON,O
389,stated,VERB,O
389,.,PUNCT,O
389,Delta,NOUN,B-DISEASE
389,variant,NOUN,I-DISEASE
389,may,AUX,O
389,spread,VERB,O
389,as,ADV,O
389,easily,ADV,O
389,as,ADP,O
389,chickenpox,NOUN,B-DISEASE
389,",",PUNCT,O
389,cause,VERB,O
389,more,ADV,O
389,severe,ADJ,O
389,infection,NOUN,B-EVENT
389,.,PUNCT,O
390,The,DET,O
390,CDC,PROPN,O
390,report,NOUN,O
390,outlines,VERB,O
390,unpublished,ADJ,O
390,data,NOUN,O
390,that,PRON,O
390,shows,VERB,O
390,fully,ADV,O
390,vaccinated,VERB,O
390,people,NOUN,O
390,might,AUX,O
390,spread,VERB,O
390,the,DET,O
390,Delta,PROPN,B-EVENT
390,variant,NOUN,I-EVENT
390,",",PUNCT,O
390,first,ADV,B-CARDINAL
390,identified,VERB,O
